ID,name_of_agent,longitude,latitude,buildings_volume,voie_1,voie_2,voie_3,voie_4,voie_5,voie_6,road_0_4_width,road_4_6_width,road_6_8_width,road_8_max_width,distance_to_main_road,bois,foret,haie
2329,worker[43],894906.2126184118,6247340.65833543,45271.74168869938,0.0,98.97853776111168,0.0,0.0,73.08031619975563,26.662388351520075,13.805512955558642,85.17302480555304,0.0,99.74270455127571,0.00000000067960138,0.0,0.0,0.0
2330,worker[43],894898.8410834916,6247361.82720764,43611.73302659175,0.0,153.3268490341293,0.0,0.0,51.22167595622498,48.20657427786278,61.960298403853585,91.36655063027573,0.0,99.42825023408776,0.00000000001892308,0.0,0.0,0.0
2331,worker[43],894896.8472487555,6247385.353965619,40648.583076879775,0.0,147.90692986724935,0.0,0.0,27.351879165116507,71.81467959080575,58.665356854535375,89.24157301271399,0.0,99.16655875592227,0.00000000016870282,0.0,0.0,0.0
2332,worker[43],894894.8430114996,6247408.879857757,47489.95189285971,46.950334584928534,107.76428298520985,0.0,0.0,3.4741712524453203,95.42361323094846,107.44431398782788,47.27030358231051,0.0,98.89778448339378,0.00000000008958465,0.0,0.0,0.0
2333,worker[43],894898.886240362,6247431.564476175,45165.45605285061,112.79022902488535,42.90216705385439,0.0,0.0,0.0,99.58602515258906,155.69239607873976,0.0,0.0,99.58602515258906,0.00000000020069436,61.15494857638708,0.0,0.0
2334,worker[43],894891.668050384,6247453.133163021,38161.48714231431,133.30560838892856,61.86486603634947,0.0,0.0,8.931035462010021,90.3712959450707,195.170474425278,0.0,0.0,99.30233140708071,0.0000000000586379,294.3367919492864,0.0,0.0
2335,worker[43],894890.2090332122,6247476.69874047,27428.088925630378,174.0582360106951,47.81462348515548,0.0,0.0,32.57990447874103,66.77432925681745,221.8728594958506,0.0,0.0,99.35423373555848,0.00000000009223413,751.7669804731956,0.0,0.0
2336,worker[43],894888.9055989953,6247500.27143679,21391.237337423998,167.6026941435191,24.08208845198232,0.0,0.0,56.235949554670974,43.179362691136696,191.68478259550142,0.0,0.0,99.41531224580767,0.00000000012920265,951.92391889888,0.0,0.0
2337,worker[43],894887.3913634409,6247523.833495883,27393.017515124553,176.9970710362232,0.0,0.0,0.0,79.77462740103792,19.556735895961857,176.9970710362232,0.0,0.0,99.33136329699977,0.0000000000881647,641.2494788716684,0.0,0.0
2338,worker[43],894890.0417805192,6247546.967047285,40867.82662365083,131.6572020090986,0.0,0.0,0.0,99.58683311677291,0.0,131.6572020090986,0.0,0.0,99.58683311677291,0.0000000001871824,321.2551515599477,0.0,0.0
2339,worker[43],894888.4926972761,6247570.526836045,51638.287609316125,61.91530456229352,35.799061368035886,0.0,0.0,99.60537227660623,0.0,97.71436593032941,0.0,0.0,99.60537227660623,0.00000000004284371,0.0,0.0,0.0
2340,worker[43],894886.505409854,6247594.05095605,53448.24115354722,38.38344807681945,93.34011643133746,0.0,0.0,99.63820661172223,0.0,131.72356450815693,0.0,0.0,99.63820661172221,0.00000000012868532,0.0,0.0,0.0
2341,worker[43],894884.1317919713,6247617.535243744,60134.604524595314,14.955529322503034,103.59554700761166,0.0,0.0,99.61818041176497,0.0,118.5510763301147,0.0,0.0,99.61818041176495,0.00000000014642763,0.0,0.0,0.0
2342,worker[43],894881.0995893261,6247640.95084143,63489.25063346983,0.0,107.05740377340298,0.0,0.0,99.6313097957793,0.0,107.05740377340298,0.0,0.0,99.6313097957793,0.00000000035623135,40.33657475665779,0.0,0.0
2343,worker[43],894878.0660947532,6247664.366273917,63369.97861863734,0.0,82.93333024831728,0.0,0.0,99.8847353603367,0.0,82.93333024831728,0.0,0.0,99.88473536033672,0.00000000012837023,135.0281060786997,0.0,0.0
2344,worker[43],894875.0281623452,6247687.781126742,60929.97722315849,0.0,95.8724495050165,0.0,0.0,99.93321230510757,0.0,51.40633230553572,44.46611719948079,0.0,99.93321230510757,0.00000000014582939,40.888363634808776,0.0,2.857042815553653
2345,worker[43],894872.3575163356,6247711.2407136485,57330.189814959595,0.0,107.29841359410565,0.0,0.0,99.52087805446688,0.0,54.37283983335538,52.92557376075027,0.0,99.52087805446688,0.00000000009945755,0.0,0.0,220.87945090535095
2346,worker[43],894872.1677519548,6247734.822727293,50237.51342850632,0.0,109.0648748895286,0.0,0.0,99.5903086794056,0.0,62.4057350413624,46.65913984816619,0.0,99.5903086794056,0.00000000010568791,0.0,0.0,333.0938422144686
2347,worker[43],894872.9071793699,6247758.422257267,46469.790724046485,0.0,87.67468771387738,0.0,0.0,94.01695343229892,0.0,52.01688815672979,35.657799557147584,0.0,94.01695343229892,0.00000000002771089,0.0,0.0,480.9436946368874
2348,worker[43],894873.6468042777,6247782.0217810515,33851.8783274864,0.0,158.71551189558758,0.0,0.0,70.46527505407144,0.0,45.52955100401705,113.18596089157057,0.0,70.46527505407144,0.00000000002105588,0.0,0.0,493.59828169552213
2349,worker[43],894874.3864622986,6247805.6213038,27814.241245413457,0.0,222.04243823353676,0.0,0.0,46.93860226252369,0.0,21.864170468929828,200.17826776460697,0.0,46.93860226252369,0.00000000002058941,0.0,0.0,415.78447306278434
2350,worker[43],894882.9242947156,6247826.493977738,25976.96999346432,0.0,250.2196866867372,0.0,0.0,25.319309584285172,0.0,0.0,250.21968668673716,0.0,25.319309584285172,1.5567560068702955,0.0,0.0,392.2144407053882
2351,worker[43],894906.3193941691,6247829.680420212,29621.353010962725,0.0,279.33771496091464,0.0,0.0,11.596119516554422,0.0,35.05275770008844,244.2849572608262,0.0,11.596119516554422,22.80333937535053,0.0,0.0,588.5030265555256
2352,worker[43],894929.7287235904,6247832.760295877,34953.2924937575,0.0,174.11132386940517,0.0,0.0,0.0,0.0,49.124087678336046,124.98723619106912,0.0,0.0,45.6569898301605,0.0,0.0,550.1144085109956
2353,worker[43],894953.0141908163,6247836.577183348,34501.78418521449,15.70567740464853,167.26766396349882,0.0,0.0,0.0,0.0,98.84936091907437,84.12398044907295,0.0,0.0,68.35923764486897,0.0,0.0,313.8964129623968
2354,worker[43],894976.1476012499,6247841.302634608,29511.47387188998,29.099799284192482,183.37713639563208,0.0,0.0,0.0,0.0,141.14935807807478,71.3275776017498,0.0,0.0,90.84653586659836,0.0,0.0,0.0
2355,worker[43],894999.1331035158,6247846.61362136,40106.422210465025,29.099799284192482,165.55622596785975,0.0,0.0,0.0,0.0,123.20041694955675,71.45560830249545,0.0,0.0,113.12351752849625,0.0,0.0,0.0
2356,worker[43],895021.5838841108,6247853.276926435,34299.83682893168,29.099799284192482,153.42433696951088,0.0,0.0,0.0,0.0,111.21369003871878,71.31044621498458,0.0,0.0,134.85359101434034,255.44143232618694,0.0,0.0
2357,worker[43],895044.7668483993,6247856.640290713,38975.87847980109,19.330280605417514,199.58375622820964,0.0,0.0,0.0,0.0,137.70686937167588,81.20716746195129,0.0,0.0,157.6613129436912,429.499999977689,0.0,0.0
2358,worker[43],895067.8639421602,6247861.5242302865,40525.993532452376,0.0,235.0072020794277,0.0,0.0,0.0,0.0,135.05136898524006,99.95583309418771,0.0,0.0,180.2343226738491,429.499999977689,0.0,0.0
2359,worker[43],895090.9466576225,6247866.484142939,36166.69301184399,0.0,239.2271156582468,0.0,0.0,0.0,0.0,156.43008093186486,99.93725472947669,0.0,0.0,202.75842065073783,374.02170015121925,0.0,150.99820986415008
2360,worker[43],895114.0103053269,6247871.539109261,30949.56507349645,0.0,196.63017639382636,0.0,0.0,0.0,0.0,138.99905051601672,99.94324711482993,0.0,0.0,225.2515305709919,22.43917757922562,0.0,537.1174209815383
2361,worker[43],895137.0765686652,6247876.5815819735,23975.797500553086,61.55163906880057,133.69507347367954,0.0,0.0,0.0,0.0,144.1662897241221,99.98258117360407,0.0,0.0,247.74840749440725,0.0,0.0,689.9313472501047
2362,worker[43],895160.2641120602,6247881.033817279,28099.31484381765,96.85322472952939,99.98338845522449,0.0,0.0,0.0,0.0,139.39241294948653,99.9833884552245,0.0,0.0,270.4209687221483,8.27915420150806,0.0,689.7939512037032
2363,worker[43],895183.3948441523,6247885.748641824,33279.88209897395,97.39102019438647,99.78968571868324,0.0,0.0,0.0,0.0,108.38271171078665,99.78968571868324,0.0,0.0,293.0125272697769,137.49213281261314,0.0,275.2969757620246
2364,worker[43],895206.4570616015,6247890.810131459,43039.35253159499,72.49410097124083,122.25457271876188,0.0,0.0,0.0,0.0,94.95389034754253,99.79478334246019,0.0,0.0,315.4866081425002,230.40501154830747,0.0,0.0
2365,worker[43],895229.5024536785,6247895.9462839,45250.944832735455,12.193296978992851,153.55292012087295,0.0,0.0,0.0,0.0,66.0278747100074,99.71834238985838,0.0,0.0,337.8793522198404,135.63312855733082,0.0,0.0
2366,worker[43],895252.4341266598,6247901.555073644,42717.19029815429,0.0,212.9855601954888,0.0,0.0,0.0,0.0,113.35312884813666,99.63243134735214,0.0,0.0,360.11023582948087,33.501890887571676,0.0,0.0
2367,worker[43],895275.2366641816,6247907.681153178,37455.433775357196,0.0,225.19230523854975,0.0,0.0,0.0,0.0,125.62848708967272,99.56381814887705,0.0,0.0,382.15931936410317,0.0,0.0,0.0
2368,worker[43],895297.9980489142,6247913.957500164,31874.31004969172,0.0,156.1270610456337,0.0,0.0,0.0,0.0,56.5864601328511,99.5406009127826,0.0,0.0,404.1519709854347,223.34630895021394,0.0,0.0
2369,worker[43],895320.7401041266,6247920.304427974,28007.727459072354,0.0,164.50174039011694,0.0,0.0,0.0,0.0,64.9411542838185,99.56058610629844,0.0,0.0,426.16036688515055,417.55993551461034,0.0,0.0
2370,worker[43],895343.4821593391,6247926.651355783,26231.41844472935,0.0,147.79534167223756,0.0,0.0,0.0,0.0,48.133454536532554,99.661887135705,0.0,0.0,448.1969326084117,653.3444875409508,0.0,102.71926759105195
2371,worker[43],895365.057237536,6247931.405041925,35285.84728045097,0.0,160.51499864552906,0.0,0.0,0.0,0.0,58.62600783180055,101.8889908137285,0.0,0.0,469.23500104407094,1007.9367601783008,0.0,498.4230442914327
2372,worker[43],895387.3910303222,6247939.065738217,50865.58839863238,36.13220898924581,175.27121327839058,0.0,0.0,0.0,0.0,128.27558704444712,100.87755471392262,0.0,0.0,490.903036470381,743.4499999889871,24.36524690890679,818.512122550224
2373,worker[43],895403.3111201791,6247955.066094252,46213.66085173696,40.29608941941568,194.24613881617267,0.0,0.0,0.0,0.0,172.58132211486114,101.1412280670585,0.0,0.0,505.96629104020366,743.4499999889871,102.1521934806155,825.96152225304
2374,worker[43],895410.429780733,6247977.538873039,32623.40496865002,0.0,206.82613788560073,0.0,0.0,0.0,0.0,158.54754021848157,104.41701302632012,0.0,0.0,512.2943370778055,743.4499999889871,0.0,1228.8281831463855
2375,worker[43],895417.6405833138,6247999.938294113,24082.77958087972,0.0,157.50166219328506,0.0,0.0,0.0,0.0,124.82425771329335,101.65146017982593,0.0,0.0,519.6073469974338,297.63078111627317,0.0,2311.284673552124
2376,worker[43],895432.7581157185,6248017.735520301,22374.415119564765,0.0,206.95093923983228,0.0,0.0,0.0,0.0,133.78789400790384,102.16304523192844,0.0,0.0,535.4679808157709,0.0,0.0,2911.405003238692
2377,worker[43],895454.0513232069,6248027.680931032,20805.446786770422,0.0,219.97659298761607,0.0,0.0,0.0,0.0,117.67398781142501,102.30260517619107,0.0,0.0,557.3752090417859,0.0,0.0,2448.811828150669
2378,worker[43],895477.302575881,6248031.198570811,18626.067834408976,0.0,197.92599023083267,0.0,0.0,0.0,0.0,96.23537320426769,101.690617026565,0.0,0.0,580.8260504751402,139.57689053442948,0.0,1767.236035701363
2379,worker[43],895500.7242979927,6248028.8275642805,18459.742490287295,46.614236505436004,158.22878745717233,0.0,0.0,0.0,0.0,103.31236077995436,101.530663182654,0.0,0.0,604.0091349947687,489.4103307864689,0.0,1259.3556154590408
2380,worker[43],895523.388907336,6248022.516458074,11905.74463412758,57.7199602083557,126.59655525003869,0.0,0.0,0.0,0.0,83.52554966505598,100.79096579333842,0.0,0.0,626.2234099048561,491.5498588484931,0.0,1202.3514321408472
2381,worker[43],895543.1799820076,6248009.82575348,10851.744978586832,71.77040413302262,100.50644353135066,0.0,0.0,0.0,0.0,71.77040413302262,100.50644353135066,0.0,0.0,645.3962042477838,450.1685351472887,0.0,524.2401454227063
2382,worker[43],895561.5511970317,6247995.003580625,8924.335369114922,74.89872526697441,214.2832217805679,0.0,0.0,0.0,0.0,188.29517783077202,100.88676921677032,0.0,0.0,663.3966136059087,418.5239304156123,0.0,165.89322702740455
2383,worker[43],895579.5823404395,6247979.760141535,10572.48098034348,90.25425378588695,285.0805126890999,0.0,0.0,0.0,0.0,274.5640324256488,100.77073404933805,0.0,0.0,681.4030332284902,160.2323980915356,156.3124774423938,0.0
2384,worker[43],895600.8878619161,6247970.218373564,10940.199493077938,181.45971511405617,301.64628105402636,0.0,0.0,0.0,0.0,382.7381868720192,100.36780929606333,0.0,0.0,702.8617482256891,0.0,151.1176147762715,0.0
2385,worker[43],895624.1981876545,6247968.996433509,11984.739496438651,228.38335106487415,274.826839711587,0.0,0.0,0.0,0.0,401.97981999867727,101.23037077778393,0.0,0.0,726.1942972690528,132.97500000163564,0.0,0.0
2386,worker[43],895647.5646542754,6247972.386537571,13267.969669232172,207.99213492885465,206.70011117443056,0.0,0.0,0.0,0.0,314.58787494967373,100.10437115361147,0.0,0.0,749.4835093025138,132.97500000163564,0.0,3.82427187569436
2387,worker[43],895670.9883461408,6247975.350758282,13175.77693016012,123.67457244053057,186.5610152669152,0.0,0.0,0.0,0.0,210.59778166941823,99.63780603802753,0.0,0.0,772.8554176108418,132.97500000163564,0.0,182.30177687554792
2388,worker[43],895694.3553744948,6247978.723611708,11090.28381172529,76.84201037556986,161.13291341020638,0.0,0.0,0.0,0.0,138.35211422262546,99.62280956315078,0.0,0.0,796.1807281627445,132.97500000163564,0.0,420.47697766018564
2389,worker[43],895717.6768812367,6247982.408201886,10517.004685832222,29.39489822264874,135.77829227904957,0.0,0.0,0.0,0.0,65.56040171567223,99.61278878602607,0.0,0.0,819.4752198514329,9.140135588809027,0.0,676.5608489908128
2390,worker[43],895741.0544700043,6247985.712513315,10753.090947408158,0.0,137.27466211350435,0.0,0.0,0.0,0.0,37.656719978676406,99.61794213482793,0.0,0.0,842.8435956038419,0.0,0.0,1048.8199472049
2391,worker[43],895764.4483241062,6247988.9081514655,13267.645413024195,0.0,207.21707129561028,0.0,0.0,0.0,0.0,107.60087692574686,99.61619436986345,0.0,0.0,866.2410099958151,96.04554618209598,0.0,1237.1846889392841
2392,worker[43],895787.7667277817,6247992.613182016,16425.720316930594,0.0,248.71790588384306,0.0,0.0,0.0,0.0,149.1095190448402,99.60838683900289,0.0,0.0,889.5777114656237,222.6751193210881,0.0,1058.696728359522
2393,worker[43],895811.0976048858,6247996.238880031,18222.15962368981,0.0,232.49783326681901,0.0,0.0,0.0,0.0,132.8839896385095,99.6138436283095,0.0,0.0,912.9401237914109,281.80883051927844,0.0,1001.8465721019547
2394,worker[43],895834.4429275601,6247999.771651908,15743.160684404855,0.0,234.01008525843315,0.0,0.0,0.0,0.0,76.69382807551912,157.316257182914,0.0,0.0,936.3281101498978,6.755723770558358,0.0,1524.5168532832129
2395,worker[43],895857.7882502343,6248003.304423785,18329.599274682918,0.0,198.32543650048552,0.0,0.0,0.0,0.0,5.114662456275226,193.2107740442103,0.0,0.0,957.2221424793423,0.0,0.0,1990.2095018017096
2396,worker[43],895881.1436201272,6248006.768876806,24590.87140576838,0.0,198.50777061341253,0.0,0.0,0.0,0.0,0.0,198.50777061341256,0.0,0.0,976.0286601310013,0.0,0.0,2316.8677671323026
2397,worker[43],895904.5166866374,6248010.113174911,27247.757887446965,34.559492264457894,179.71548783459184,0.0,0.0,0.0,0.0,34.559492264457894,179.71548783459184,0.0,0.0,956.7032988651863,0.0,0.0,1763.7487181759057
2398,worker[43],895927.8897531475,6248013.457473015,31806.181017497966,67.32997732078451,99.7279648271295,0.0,0.0,0.0,0.0,67.32997732078451,99.72796482712951,0.0,0.0,933.3931873595975,0.0,0.0,703.7484544424133
2399,worker[43],895935.5030806224,6248025.695087639,28584.480158230854,85.64890042834477,97.43437272806841,0.0,0.0,0.0,0.0,85.64890042834477,97.43437272806841,0.0,0.0,926.1055733760677,0.0,0.0,654.8944328455107
2400,worker[43],895935.5296364154,6248042.361733149,22860.318945766776,109.93687391572755,94.05898172694262,0.0,0.0,0.0,0.0,120.46625359190632,83.52960205076384,0.0,0.0,926.7803582079183,0.0,0.0,720.1115432389407
2401,worker[43],895935.2680564702,6248059.022507663,14588.22869499685,111.7657723320313,74.61552928433983,0.0,0.0,0.0,0.0,139.9914469271544,46.38985468921673,0.0,0.0,928.0411543935529,0.0,0.0,941.3040253828776
2402,worker[43],895934.5626120392,6248075.674238081,11014.103345428251,104.11343615785661,45.212171566773016,0.0,0.0,0.0,0.0,149.32560772462963,0.0,0.0,0.0,930.0403730496206,0.0,0.0,1185.642828149932
2403,worker[43],895943.703254364,6248084.180386747,10970.509688357874,129.86760311952423,56.51570103223587,0.0,0.0,0.0,0.0,186.3833041517601,0.0,0.0,0.0,921.4404500356825,0.0,0.0,1130.718012627587
2404,worker[43],895960.1922796902,6248086.607282206,14220.5748768144,155.11703171985,62.242508354774834,0.0,0.0,0.0,0.0,217.35954007462482,0.0,0.0,0.0,904.8079181725991,206.86013542277175,0.0,1000.1048470425678
2405,worker[46],893767.0883783094,6249984.349220853,25328.15741827572,0.0,93.18374180656025,0.0,0.0,0.0,0.0,89.52042043261503,3.663321373945225,0.0,0.0,777.9796842968501,0.0,0.0,85.60953818319199
2406,worker[46],893760.7072725019,6249957.862069766,18595.258080742475,23.644338246136318,119.52401209117372,0.0,0.0,0.0,0.0,123.21845274917744,19.94989758813259,0.0,0.0,758.9251242066115,0.0,0.0,24.67132241292595
2407,worker[46],893771.137019065,6249944.862140366,19672.94291146833,27.50172844384408,135.4156123492965,0.0,0.0,0.0,0.0,127.05027540901233,35.86706538412825,0.0,0.0,750.6266697753281,0.0,0.0,0.0
2408,worker[46],893781.566765628,6249931.862210966,17958.44550327056,24.379437967315937,179.80793824040677,0.0,0.0,0.0,0.0,153.55235371898902,50.63502248873368,0.0,0.0,742.3282153440447,0.0,0.0,0.0
2409,worker[46],893793.5784154173,6249920.310141124,11962.68840181082,15.033006795149007,225.26893044369638,0.0,0.0,0.0,0.0,177.32339498682634,62.97854225201904,0.0,0.0,735.9549747572817,0.0,0.0,93.2768555779724
2410,worker[46],893805.6064835769,6249908.77309843,6710.758773288782,2.6077886975652356,234.06879850078928,0.0,0.0,0.0,0.0,163.23982703276135,73.43676016559314,0.0,0.0,729.601715717071,0.0,0.0,284.1016937605752
2411,worker[46],893818.6143899293,6249898.590520133,6551.806423934863,0.0,229.54177428861686,0.0,0.0,0.0,0.0,152.59558472469377,76.9461895639231,0.0,0.0,724.8670482265669,0.0,0.0,507.1287386691665
2412,worker[46],893832.907970256,6249890.066858748,11757.176254098858,0.0,206.56167296246736,0.0,0.0,0.0,0.0,140.32098767875794,66.2406852837094,0.0,0.0,722.1460225365341,0.0,0.0,585.5187650465908
2413,worker[46],893846.691632175,6249880.697310099,14756.53210481716,0.0,168.3414653064732,0.0,0.0,0.0,0.0,125.87536957281824,42.46609573365497,0.0,0.0,718.4513754191131,0.0,0.0,786.1492072375746
2414,worker[46],893860.4752940941,6249871.327761451,15100.624093140921,0.0,168.51461762503175,0.0,0.0,0.0,0.0,115.97150661647782,52.54311100855392,0.0,0.0,714.7567283017346,0.0,0.0,856.108454477037
2415,worker[46],893875.1638560763,6249863.49789609,17707.912141851804,0.0,184.94690739142425,0.0,0.0,0.0,0.0,111.44990068857801,71.69867409188493,1.7983326109613156,0.0,712.825782162199,0.0,0.0,559.1006276281869
2416,worker[46],893890.0558794611,6249856.014219368,20632.990093420267,0.0,182.51947443628026,0.0,0.0,0.0,0.0,95.26124985397327,67.24489243924674,20.013332143060243,0.0,703.296623650311,0.0,0.0,200.83499722830706
2417,worker[46],893905.1800568883,6249849.6259034965,18016.996180536175,0.0,162.24350077186148,0.0,0.0,0.0,0.0,66.07458049407316,59.52987963692331,36.63904064086499,0.0,690.0772712856227,0.0,0.0,0.0
2418,worker[46],893921.2101479612,6249844.557497391,15906.380616427325,0.0,149.50036487214197,0.0,0.0,0.0,0.0,49.21937862806001,48.84801851566297,51.432967728419,0.0,677.4762957524274,0.0,0.0,0.0
2419,worker[46],893935.0245456767,6249825.420855575,11227.829757630461,4.90186801866214,129.69234514992982,0.0,0.0,0.0,0.0,40.47419359277535,24.8921537068395,76.47493424196982,0.0,653.9579806662346,0.0,0.0,0.0
2420,worker[46],893948.4097961141,6249805.982405352,11378.298193935612,27.03903890721863,102.43226669846001,0.0,0.0,0.0,0.0,36.1089148083742,1.253113722282922,99.35634544801422,0.0,630.4020111032138,0.0,0.0,0.0
2421,worker[46],893954.1356376586,6249783.25046129,12124.293603168819,42.939299156056386,100.92194844328546,0.0,0.0,0.0,0.0,50.18636752904909,0.0,100.92194844328546,0.0,607.9681477037183,0.0,0.0,0.0
2422,worker[46],893953.3965409006,6249759.698436453,8521.304670969974,57.33658053462821,100.53862209915813,0.0,0.0,0.0,0.0,64.58364890762093,0.0,100.53862209915812,0.0,588.1612396170902,0.0,0.0,0.0
2423,worker[46],893951.9013707889,6249736.13471361,6472.474943551942,66.5556495948195,99.73337410288377,0.0,0.0,0.0,0.0,73.80271796781221,0.0,99.73337410288377,0.0,568.5988519308779,0.0,0.0,0.0
2424,worker[46],893950.4631314739,6249712.567636615,10900.187074240019,29.88869366800472,99.72303226553034,0.0,0.0,0.0,0.0,29.88869366800472,0.0,99.72303226553034,0.0,548.9922187422023,0.0,0.0,0.0
2425,worker[46],893949.1808312665,6249688.991371557,14355.832029327043,0.0,99.9335919688018,0.0,0.0,0.0,0.0,0.0,0.0,99.9335919688018,0.0,529.2749072619107,0.0,0.0,0.0
2426,worker[46],893950.0041910863,6249665.475387557,21356.310816513815,0.0,100.1387927241515,0.0,0.0,0.0,0.0,0.0,0.0,100.1387927241515,0.0,508.54265471824976,0.0,0.0,0.0
2427,worker[46],893954.3966507491,6249642.398508089,21884.228825838272,0.0,162.49880225019146,0.0,0.0,0.0,0.0,62.42312739267399,0.0,100.07567485751747,0.0,486.3927425347872,101.26744699643422,0.0,0.0
2428,worker[46],893962.6394033355,6249620.286887074,19070.71868499379,0.0,160.98400758768648,0.0,0.0,0.0,0.0,60.8702550920574,0.0,100.11375249562909,0.0,463.14278581851534,903.2985972944099,0.0,0.0
2429,worker[46],893971.0269149524,6249598.218280875,16691.007730722216,0.0,149.15754684358313,0.0,0.0,0.0,0.0,49.403431691614045,0.0,99.75411515196907,0.0,439.8878675174137,1424.9593078304151,0.0,0.0
2430,worker[46],893976.3777246093,6249575.352011734,12485.710621662585,0.0,135.11941336783656,0.0,0.0,0.0,0.0,35.562633105032916,0.0,99.55678026280366,0.0,417.59424306899547,1595.7758563347913,0.0,0.0
2431,worker[46],893978.7639280248,6249551.86178821,9682.14544326055,0.0,109.03494251684577,0.0,0.0,0.0,0.0,9.142301718919642,0.0,99.89264079792613,0.0,396.5283955802102,1414.1624886445263,0.0,0.0
2432,worker[46],893980.9297727848,6249528.354216683,5679.346921672322,0.0,150.28167424162842,0.0,0.0,0.0,0.0,50.19543741635324,0.0,100.08623682527518,0.0,375.6307861000858,1369.7744290378912,0.0,0.0
2433,worker[46],893982.248776818,6249504.779976583,2412.0802922904654,0.0,174.87733871177505,0.0,0.0,0.0,0.0,51.49059416374272,23.365142732195242,100.0216018158371,0.0,355.13828922174577,1238.6687990959294,0.0,0.0
2434,worker[46],893979.8439225875,6249481.471808756,1132.3260898842198,0.0,209.77953557555554,0.0,0.0,0.0,0.0,45.456724340656045,64.31471155858115,100.00809967631834,0.0,336.8963121910112,1036.679316068044,0.0,0.0
2435,worker[46],893971.6460604626,6249459.342044779,766.6255076199634,0.0,209.6192225477785,0.0,0.0,0.0,0.0,31.065580922862466,78.04872672316847,100.50491490174755,0.0,322.95741454927173,436.9188204194225,0.0,0.0
2436,worker[46],893963.3041040754,6249437.253669296,2506.011148471785,0.0,236.63061105304763,6.120249162479062,0.0,0.0,0.0,36.39369263872709,106.75690472027016,93.48001369405038,6.120249162479062,307.80627194350126,349.1049999610858,0.0,19.467674922303196
2437,worker[46],893956.5066496513,6249414.84099492,4377.116286088426,0.0,225.2646471979949,29.096915145666387,0.0,0.0,0.0,45.861942232951655,109.40538074484394,69.9973242201993,29.096915145666387,286.5137142679847,232.55138276882985,0.0,20.55929386602671
2438,worker[46],893957.8172014228,6249391.406250662,5969.102233192243,0.0,199.33051104484537,47.48896356271882,0.0,0.0,0.0,35.02017753359901,117.28929958815914,47.02103392308724,47.48896356271882,263.1160586814157,152.40499998952612,0.0,72.8329753719034
2439,worker[46],893963.3018670237,6249368.587527567,13008.196354326585,0.0,159.2216511778401,57.57327006599867,0.0,0.0,0.0,13.486377637495705,123.48442603324168,22.250847507102733,57.57327006599867,239.76645315268442,152.40499998952612,0.0,1068.3842755034889
2440,worker[46],893962.8361025769,6249344.985423403,26223.25953113647,0.0,111.47653517450216,60.12488931574162,0.0,0.0,0.0,0.0,111.47653517450215,0.0,60.12488931574162,216.44227656694912,1.2291478701747827,0.0,1508.6888626004609
2441,worker[46],893959.9014329602,6249321.677964207,41006.599374954545,0.0,100.25235522527933,28.8579921640833,0.0,0.0,0.0,0.0,100.25235522527933,0.0,28.8579921640833,193.47188416834229,266.3916136850996,0.0,1288.0113279922775
2442,worker[46],893952.2116865342,6249299.449893491,45624.23433331266,37.52104776905795,100.11348931743962,0.0,0.0,0.0,0.0,37.52104776905795,100.11348931743962,0.0,0.0,171.96475419644975,440.01999996434427,0.0,917.2631387650474
2443,worker[46],893941.0854755421,6249278.637929735,35799.44249302776,70.73958623907957,100.06860262032431,0.0,0.0,0.0,0.0,70.73958623907957,100.06860262032431,0.0,0.0,152.1561548170439,609.3296794979976,0.0,345.10070206911007
2444,worker[46],893929.7144138257,6249257.945333877,27085.333083001635,86.7584078764694,100.08091604367382,0.0,0.0,0.0,0.0,87.64619200875889,99.19313191138434,0.0,0.0,132.48698153905246,1104.6059253940512,0.0,0.0
2445,worker[46],893919.7264902727,6249236.572375086,25704.170503987178,71.93883246609936,99.7921630620688,0.0,0.0,0.0,0.0,96.18071227841244,75.55028324975571,0.0,0.0,112.02415971758148,962.0976860239775,0.0,0.0
2446,worker[46],893913.8337056219,6249213.735346937,35407.59509499224,52.925732164924675,112.89656120702695,0.0,0.0,0.0,0.0,113.52775517774414,52.29453819420749,0.0,0.0,89.7599293878782,720.450932946194,0.0,204.0916450918989
2447,worker[46],893907.4745831669,6249190.99669857,31404.09068870608,29.652202701432447,185.15731084346024,0.0,0.0,0.0,0.0,186.68794900624545,28.121564538647235,0.0,0.0,67.63273305522738,792.0020246962292,0.0,393.3468704813114
2448,worker[46],893898.8599992456,6249169.584332418,21055.198662233517,5.803237433402347,321.10648123702833,0.0,0.0,0.0,0.0,199.5474274721506,127.3622911982801,0.0,0.0,47.01579245868899,1059.65480818879,0.0,465.6924541051735
2449,worker[46],893909.950964082,6249163.11251209,20717.3382832757,0.7208817009841669,422.6450110347563,0.0,0.0,0.0,0.0,191.2319313916101,232.1339613441304,0.0,0.0,39.63912890443405,743.5492593711087,0.0,304.46565049587434
2450,worker[46],893925.9446572267,6249158.424276028,24878.427939394653,0.0,459.7844172599896,0.0,0.0,0.0,0.0,170.40906642835736,289.3753508316323,0.0,0.0,33.62979714068908,685.0887697933367,0.0,129.97589187927352
2451,worker[46],893941.9383503714,6249153.736039966,25019.48026060937,0.0,455.64230221799676,0.0,0.0,0.0,0.0,126.99450749155811,328.6477947264387,0.0,0.0,27.62046537786242,764.0017083675691,0.0,0.0
